feature	fd1f9e9e993e374d3a40f750a85dfa6e	X99bccd58aaeb00f98e22add40be6e36b	X6420671c26eef32065e0275c8cd6701e	f864ed2c52dd0ee16ed932d4c4c166de	b4f28264f150902936030ef29ce2a10a	X9b6acfb0708fe91f75081d6801659932	X5cb0182033909c6dea7fc6cb598436a5	e93b313352019b8113e7fc66bf757917	X9ee9d7f1e7a96963f1ee2668f858fced	b407c0316dbd17ba50708ee7a6bb48e6	e23db0927268e80a7bc629e7793e11d4	X55b7688dfd42d9b2545d67bb5b0f086c	X1569f7ae988e26c905ab8fab427c8a0d	X08a0cf376add32f3f4b57ec1e82a7a27	be22632d5e3f6175707a3213d7a90ad2	b6ecd20f301035741915d6c32bda2410	eafd20ce1f25fbd8c737f0086f81c11b	X44158349d8858abc6c04aada0c131da5	X4b7712254e4dd8d5bc585d4a6c5c2e88	d114fb4c335125128be28401522dd41a	fd496fd32dc8c08ade2e8b6c9d8ee13d	ee6b0302402ac29fe5a19e51672a3283	X302d0c312461ee75b22821e954f88ba9	X1a65b568a8cbab6afc60587b3a3562c3	a92e27080262556ed1c060b8411141f6	X799b4308ac6b3570302274b3843bbbba	X573a1b003a4f1a5c8da6c21d22650fb2	X89f8b6cf08a9c941be608629f1287d09	X6be00ecd6672ff69a6afcffc4c0ea0e2	c1624e84b1704a8e5f5f2a41d8737493	X16294d1e7cbbbf2f60c486bd6b193b90	d71658ca9c27d685841dfca61823eb95	X2b1619989536df3d37e221dcc84ba7bc	X959aeca1a65ce24599aaed29828c33f0	a83d067822df1efdda6e0848ca920d14	f22e4f0d218aa62ff1ca039104d15a68	X17b8cbca2743de33484d559e0bf12cc9	X8feccd7313bcb9c4ded7d044b77ea1af	X6feb7dcd3b2f67420b420039a234198e	X168dc8cb9285963c9ab81ea2875b5d98	f180ce7374201d84cccd514044fc1f99	d611e03044e800bf023cfc92bec2106a	a730ef0685ea600be854be1842a6b362	e51fc3bc6d08ae82b3299bff3739b1f6	X58da6988f3a0fae09c061e9775e35980	f934328f40dd0490f0ba1e8b34dff01e	cc1c1f8febcd19956e4fe51b367672fb	e4d7ec116468af7a897667872f28e30d	X9772f92f79ea8b9d8fcddf2410e06802	X6726c2626997de6acc25552de5f09d82	X970b8c4828f3cc86fab57e48bb8fad63	X7c3550e521d8dd035366eac5c64f2e47	b7d000a0302fb186f0c0d3ed19e7fc1f	X6ab475426af806ca2528a3b20d77cde8	X629f41c0de31ba20f5d2b3f4c69e09c1	X72bf6f8e32de3042bcea08f2a8fffae0	X35195a80f6fb69ef8bd6827d1b045aad	de7606f9f340dfe3787aad590dc88e9e	X5f8d35126b0a7321413d21487ec72b73	X419af6db3c0709d63ffc1933ab11b24c	X2fb5a4a7d5e419920ec9257327a118ca	X8e493df449e84acb4e24f5811ff3599b	a663a01aeb4dbb88bbe0a9840e8f64dc	X533b6c05a74b2c25a94f884d6fe42f9d	e865f29a716e8d51f83931befa951240	X743f7360159fe13c57904b195e80859f	c16dcac354d2cf6baf9294c744a1ebe5	d60b96014cef09d74aaa2fa1fbc9f3ac	X7c3d7711fd15460714ece118b35c0576	f5d95230ea5c7be589ebfb2654751f6a	X3578cafb57e4b2ca4748b46cf444ac12	X12427d591e0e9445da48e730b2db3b9a	c8b4d41f5529f56772e9988166516372	X255d3e378354ea91e18121d620d94e79	b7a1c874d8d176c53435ea5b3fd10286	X55beed6d1a19ce34788b66488ffe3917	dde9400c29c51f5923cda7253649204b	X0c053c38cdbe319bdd539363e59dcc31	X286cdd25e778d56bcb2d8fe45c803961	X8ca8266de22f80a38cc348f66f911331	X0f94d5594dec0e0879f3da115d859f2c	d00a3564e47e0d67440f9a4c47307f59	X693de09a317c267d5af55841893aec6e	bbbf807fccaf8b5896d4eb82f2ca7cb6	X9f13b19008d5919b2d49905d2ca06b99	db707b4e4367788f6f0f53525b62c61d	df192232ea85bc2f6a3adcadaa22b4e3	bc9f5044e47b189552e9b5746eccd751	X031b77a75bff7a6723d26e7e2fee4609	ce6b1ca94056d100a1df87a6ed7a90bc	X77179c914d854ab269c8f9ae2e709647	X24ac1cbe3fb5bb0861a7639da9aa87f4	X7c2872d44cd07d6000ee0ee0c689d778	X3955aedaf9628d8081af01e5708cc9d3	X1d8b84a03912257db768016645b454a9	f61299313ce0559d2a53d6b9a43edecf	abca3120681f80e5a837b07d3c11056e	X6facdf45c29be6603b1ecd81fe753105	d36c7fad0a492ec8635894778c85d7c5	X6e2d800e4a8396f0f698ad0060b1e90b	X78f454d600bcc8b21d364dce8d58cf4e	babd95935bd068424c6c2dc26382ece0	fdd1c7df7465312a55da2edab91d6ae3	X5959ef7d798c80eafd917b45eb54f1c0
X11402.MC069.fastq.gz	0	0.00060367287284743	0	0	0	0	0	0	0	0	0.000730761898710046	0	0.00435279913579462	0.0115968736099638	0	0.000540128359916121	0.000413039334053505	0.00165215733621402	0	0	0.00222405795259579	0	0	0	0.000444811590519159	0	0	0.0362203723708458	0	0.000476583846984813	0.00362203723708458	0.0011120289762979	0	0	0	0.10901061193366	0.00060367287284743	0.000317722564656542	0	0.0660545211920951	0.00162038507974836	0.000222405795259579	0.00155684056681706	0.000635445129313084	0	0	0.36350638622355	0.00244646374785537	0	0	0	0.000127089025862617	0.000158861282328271	0	0.000222405795259579	0.000158861282328271	0	0	0.00419393785346635	0	9.53167693969626e-05	0	0.0172841075173159	0	0	0.00251000826078668	0	0.000540128359916121	9.53167693969626e-05	0.000953167693969626	0.0279595856897757	0.16149837961492	0	0	0	0	0	0	0.00244646374785537	0	0	0	0	0	0.0113426955582385	0.0193175319311177	0.00190633538793925	0	0	0.00730761898710046	0.0731079621274703	0	0.000794306411641355	0	0	0.00403507657113808	0	0	0.000444811590519159	0	0	0.00749825252589439	0.0452754654635572	0.000762534155175701
X11402.MC081.fastq.gz	0	0.00107694980024318	0.000416883793642522	0	0.000347403161368768	0	0	0	0	0	0.00281396560708702	0	0	0	0	0	0.00277922529095015	0	0	0	0.168490533263853	0	0	0	0.00121591106479069	0	0	0.0825777314573563	0	0	0	0	0	0	0.000416883793642522	0.00764286955011291	0.00111169011638006	0	0	0.52235539343408	0	0	0	0	0	0	0.0411672746221991	0	0	0	0	0	0	0	0.00368247351050895	0	0	0	0.00152857391002258	0	0	0	0.0985930171964565	0	0	0.00055584505819003	0	0.000521104742053153	0.000208441896821261	0	0	0	0	0	0	0	6.94806322737537e-05	0	0.000104220948410631	0	0	0	0.00246656244571826	0	0.00712176480805975	0.0264721208963002	0	0	0	0.00389091540733021	0.00621851658850096	0	0	0	0	0.000312662845231892	0	0	0	0	0	0	0.0156678825777315	0.000173701580684384
X11402.MC082.fastq.gz	0	0	9.35541210590327e-05	0	0.00118501886674775	0	0	0	0	0	0.000311847070196776	0	0	0.000686063554432906	0.00290017775283001	0.000592509433373873	0.0536688807808651	0.00377334954938098	0.00024947765615742	0.000873171796550971	0.0262887080175882	0.00517666136526647	0.109084105154832	0.000280662363177098	0.000280662363177098	0	0.000280662363177098	0	0	0	0	0.000623694140393551	0	0.00252596126859388	0	0.0193033336451804	0.000405401191255808	0	0	0.304144447562915	0.000343031777216453	0.000623694140393551	0.00121620357376742	0	0	0	0.0627436305235912	0	0.0120996663236349	0	0	0.0204259830978888	0.0055508778495026	0.000498955312314841	6.23694140393551e-05	0	0.00283780833879066	0.00246359185455453	0.000343031777216453	0	0	0	0.00143449652290517	0.000561324726354196	0	0.000748432968472261	0	0.0218292949137743	9.35541210590327e-05	0	0.07446908036299	0.034427916549724	0	0.0194904418872985	0	0	0	0	0.00162160476502323	0.000187108242118065	0	0	9.35541210590327e-05	0.00601864845479777	0.00863816384445068	0.00115383415972807	0.0510181806841925	0	0.000280662363177098	0	0.10833567218636	0.000810802382511616	0	0.00224529890541678	0	0	0.00417875074063679	0.00726603673558487	0	0.000561324726354196	0.00343031777216453	0.000623694140393551	0.00854460972339165	0
X11402.MC083.fastq.gz	0.000211608862179148	0	0.000507861269229955	0	0.000655987472755359	0	0.000190447975961233	0	0	0	0.00416869458492922	0.00272975432211101	0	0.0206530249486849	8.46435448716592e-05	0	0	0.0115538438749815	0	0	0.00110036608333157	0	0.000126965317307489	0	0	0	0	0.079988149903718	0.000782952790062848	0.000592504814101615	0	0.00105804431089574	0.000655987472755359	0	0.00105804431089574	0.0421101635736505	0	0	0	0.171106925958059	0.00277207609454684	0	0.00321645470512305	0	0	0.0011426878557674	0.389614237044247	0.00158706646634361	0.000126965317307489	0	0	0.00107920519711366	0.000275091520832892	0	0.000761791903844933	4.23217724358296e-05	0	0	0.00052902215544787	0	0	0	0.00317413293268722	0	0	0	0	0.000126965317307489	0.0021372495080094	0.00562879573396534	0.00956472057049749	0.1585161986584	0.000338574179486637	0.00480352117146666	0	0	0.000338574179486637	0	0.0205048987451594	0.000698309245191189	0	0	0	0	0.000211608862179148	0.00150242292147195	0.00222189305288105	0	0	0.00181983621474067	0.00588272636858032	0	0.000592504814101615	0.000507861269229955	0	0.0114692003301098	0	0.000655987472755359	0	0	0	0.000444378610576211	0.0262606597964323	0.00211608862179148
X11402.MC084.fastq.gz	0	0	0.00374090547586085	0	0	0.000589118972576512	0	0	0	0	0	0	0	0	0	0	0.000206191640401779	0	0	8.83678458864768e-05	0.0343456361012106	0.0012666057910395	0	0.000500751126690035	0.00209137235264662	0	0.000353471383545907	0	0	0	0	0	0	0.000117823794515302	0	0.00418274470529323	0.000382927332174733	0	0	0.109517217001974	0	0	0	0	0	0	0.0222097852661345	0.00047129517806121	0.010132846328316	0	0	0	0.0247135408995847	0	0.00117823794515302	0	0	0	0.000206191640401779	0	0	8.83678458864768e-05	0.00315178650328434	0	0.0385283808065039	0.000324015434917081	0	0.00807092992429821	0	0	0.0786473828389643	0.0100150225338007	0	0.00159062122595658	5.89118972576512e-05	0	0.000706942767091814	0	0.000176735691772954	0	0.0125482341158797	0	0.00212082830127544	0.0166131550266576	0.198326902117883	0.00359362573271672	0.0318124245191316	0.00848331320510177	0.000913134407493593	0	0.136057026716545	0.0463931190904003	0	0.0880438304515597	0.021443930601785	0	0.0628589943739138	0.0106041415063772	0	0	0.000500751126690035	0	0.00203246045538897	0
X11402.MC085.fastq.gz	0	0	0.0218820799027463	0	0	0	0	0	0	0	0	0	0	0.000386804442725314	0.000828866662982815	0	0.00309443554180251	0	0.000110515555064375	0	0.130960932751285	0	0.000386804442725314	0	0.00541526219815439	0	0	0	0	0	0	0	0	0.00176824888103	0	0.0116593910592916	0.000442062220257501	0.000386804442725314	0	0.2990550920042	0	0	0	0	0	0	0.00104989777311157	0	0	0.000110515555064375	0	0	0.015306404376416	0	0.000442062220257501	0	0	0	0	0	0	0	0.000607835552854064	0	0.0426590042548489	0.00364701331712439	0.00723876885671658	0.000828866662982815	0	0	0.108415759518152	0.0213295021274244	0	0	0	0	0	0	0	0	0.0049179422003647	0	0	0.0104437199535835	0.0340387909598276	0.0482400397855998	0.0363043598386473	0	0	0	0.0474664309001492	0.0907332707078521	0	0.029452395424656	0.0044758799801072	0.00386804442725314	0	0.00690722219152346	0	0.00353649776206001	0	0	0.00160247554843344	0
X11402.MC086.fastq.gz	0	0	0	0.00196707733719847	0	0	0.000155295579252511	0	0	0.000672947510094213	0	0	0.000258825965420851	0	0.0108189253545916	0.0038306242882286	0	0.000310591158505021	0.000465886737757532	0.000362356351589191	0.013976602132726	0	0.00745418780412051	0	0.000207060772336681	0	0	0	0.000155295579252511	0	0.000155295579252511	0	0	0.000258825965420851	0	0.0402733202194844	0	0	0	0.302049901646133	0.00201884253028264	0	0.0029506160057977	0	0	0	0.00476239776374366	0.0053835800807537	0.0039859198674811	0	0	0.00460710218449115	0.00848949166580391	0	0	0	0.00165648617869345	0.0230355109224557	0.000621182317010042	0.000931773475515064	0	0	0.00119059944093591	0.0258825965420851	0.0120095247955275	0	0	0.00331297235738689	0.000517651930841702	0.000621182317010042	0.0173931048762812	0.0260896573144218	0.000310591158505021	0.0171342789108603	0	0.000207060772336681	0	0	0.0010353038616834	0.00253649446112434	0	0	0	0.0150119059944094	0.0578217206750181	0.000258825965420851	0.0785277979086862	0	0	0	0.087586706698416	0.0143907236773993	0	0.188528833212548	0	0	0.000465886737757532	0.00150119059944094	0	0	0.00264002484729268	0	0.00320944197121855	0
X11402.MC088.fastq.gz	0.00011595547309833	0.0144944341372913	0	0	0	0	0	7.73036487322202e-05	0	0	0.0045995670995671	0	0	0	0	0	0.0204081632653061	0	0.00243506493506494	0	0.015460729746444	0	0.0701530612244898	0	0.0267857142857143	0	0	0	0	0	0	7.73036487322202e-05	0	0	0	0.00722789115646259	0.00173933209647495	0	0	0.714788188002474	0.000309214594928881	0.00220315398886827	0.000734384662956092	0	0.000270562770562771	0	0.00970160791589363	0.00374922696351268	0	0	0	0.0665970933828077	0.00448361162646877	0	0.00112090290661719	0	0	0	0.00139146567717996	0	0	0	0.0030534941249227	0	0	0	0	0.00023191094619666	0	0.00112090290661719	0	0	0.000270562770562771	0	0	0	0	0	0.00135281385281385	0.00270562770562771	0	0	0	0	0	0.00456091527520099	0	0	0	0.000347866419294991	0	0	0	0	0	0.00228045763760049	0	0	0	0.00015460729746444	0	0	0.0088126159554731	0.00618429189857761
X11402.MC096.fastq.gz	0	0	0	0	0	0	0	0	0.00142223986240656	0.000363828802010981	0.000132301382549448	0	0	0	0.000198452073824171	0.000231527419461533	0	0.00340676060064828	0	0	0.0235496460938017	0	0.0484553813587352	0.000529205530197791	0.0285440232850433	0	0.000198452073824171	0	0	0	0	0	0	0	0.00105841106039558	0.0465039359661308	0.000198452073824171	0	0.000297678110736257	0.722564000793808	0	0	0	0	0	0	0.0114440695905272	0	0	0.000132301382549448	0	0.0262618244360654	0.0167692002381425	0	0.00145531520804392	0	0	0	0.00757425415095588	0	0	0	0.00635046636237349	0	0	0	0	0	0	0.000760732949659324	0	0.000297678110736257	0	0	0	0	0	0	0.000198452073824171	0	0	0	0	0.00016537672818681	0	0.0200767348018787	0.0191837004696699	0	0	0	0.00542435668452735	0.000529205530197791	0	0.00241450023152742	0	0	6.61506912747238e-05	0	0	0	0	0	0.00324138387246147	0
X11402.MC098.fastq.gz	0	0	0.00111107862343206	0	0	0	5.84778222858981e-05	0	0	0	0	0.00169585684629104	0.000438583667144236	0	0.00394725300429812	0	0.057951521885325	0	0	0	0.00885939007631356	8.77167334288471e-05	0	0	0.00567234876173211	0	0.000116955644571796	0	0	0	0	0.000146194555714745	0	0.000994122978860267	0	0.00307008567000965	0.00146194555714745	0	0	0.631618958509985	0.000409344756001286	0	0	0	0	0	0.0901435630537119	0	0.0100581854331745	0.000380105844858337	0	0.0308470512558112	0.00479518142744364	0	0.0013742288237186	0	0	0	0.00102336189000322	0	0	0	0.00581854331744686	0	0	0	0	0.000760211689716675	0	0	0.0091225402766001	0.0462267185170024	0	0	0	0	0.000233911289143592	0	0.000760211689716675	0	0	0	0	0	0.000584778222858981	0.00184205140200579	0.0215490775123534	0	0	0	0.0364901611064004	0	0	0	0	0	0	0	0	0	0	0	0.0203502821554925	0
X11402.MC099.fastq.gz	0	0	0.00277897561209334	0	0	0	0	0	0	9.58267452445978e-05	0.00292271572996023	0	0	0	0.0133678309616214	0	0	0.00598917157778736	0	0	0.00105409419769058	0	0.0132240908437545	0	0.000910354079823679	0	0	0.00330602271093862	0	0.00138948780604667	0	0	0.00201236165013655	0	0	0.0138469646878444	0	0	0	0.230415408940635	0.00100618082506828	0	0.000814527334579081	0	0	0	0.328350342580614	0	0.0869627713094725	0	0	0.00316228259307173	0.0432178621053136	0	0.000143740117866897	0.000143740117866897	0.00124574768817977	0	0.0191653490489196	0	0	0	0.00503090412534138	0	0	0	0	0.00656413204925495	0	0.000191653490489196	0.00114992094293517	0.109529969814575	0.00043122035360069	0	0	0	0	0	0.0167696804178046	0	0	0	0	0	0.000287480235733793	0.000622873844089885	0.0174404676345168	0	0	0.00162905466915816	0.0523693162761727	0	0	0	0	0	0	0	0	0	0	0	0.0124574768817977	0
X11402.MC100.fastq.gz	0.00016030136656915	0	0.000240452049853725	0	0	0	0	0	0	0	0.0009618081994149	0	0	0.00264497254839098	0	0	0.00048090409970745	0.00829559571995351	0.00228429447361039	0	0.0260489720674869	0	0.0120626778343285	0	0.00649220534605058	0	0.0003206027331383	0	0.000240452049853725	0.000360678074780588	0	0	0	0	0	0.0176331503226065	0.000440828758065162	0	0	0.51384603053741	0.000120226024926863	0.000120226024926863	0	0.000360678074780588	0	0	0.217849557167475	0.00120226024926862	0	0.000761431491203462	0	0	0.000120226024926863	0.0016030136656915	0.000200376708211438	0	0	0	0.00428806155572476	0.00148278764076464	0	0	0.00420791087244019	0	0	0	0	0	0.000681280807918888	0.00112210956598405	0.00857612311144952	0.00180339037390294	0	0	0	0.000200376708211438	0	0	0.00248467118182182	0	0	0	0	0.00124233559091091	0	0.0263294994589829	0.0147878010660041	0	0	0	0.0403157936921412	0	0	0.0378711978519617	0	0.00136256161583778	0.000601130124634312	0.000520979441349738	0.000400753416422875	0	0	0	0.0368693143109045	0
X11402.MC101.fastq.gz	0.000674471262706557	0.000481765187647541	0.00484174013585778	0	0	0	0	0	0.000529941706412295	0.000698559522088934	0	0	0	0	0.0011562364503541	0	0	0.004408151466975	0	0	0.0134894252541311	0.000264970853206147	0	0.000505853447029918	0.034181240063593	0.000626294743941803	0.000554029965794672	0	0	0	0	0	0	0	0	0.0237269354916414	0.00139711904417787	0	0.00101170689405984	0.689430071783013	0	0	0	0	0	0	0.0228838464132582	0	0.000481765187647541	0	0	0.033988533988534	0	0	0.00216794334441393	0.000216794334441393	0	0	0.00643156525509467	0	0	0	0.00580527051115286	0	0.0103338632750397	0.000168617815676639	0	0.000457676928265164	0	0.0023124729007082	0.0463458110516934	0	0.000578118225177049	0	0	0	0.000794912559618442	0.000313147371970901	0.00457676928265164	0.00725056607409549	0	0	0	0.000144529556294262	0	0.0117791588379824	0.0225706990412873	0	0	0.00662427133015368	0.00739509563038975	0	0	0.00804547863371393	0	0	0.000192706075059016	0	0.000867177337765573	0.00370959194488606	0.0083827142650672	0	0.00720238955533073	0
X11402.MC104.fastq.gz	0	0	0.000249012841947992	0	0	0	0	0	0	0	0	0	0	0.044857884813774	0.00604745473302266	0.000284586105083419	0.000747038525843976	0.0277827185087688	0	0	0.0105652591512219	0.000498025683895984	0.0141937319910355	0	0.000462452420760556	0	0	0	0	0.000569172210166839	0	0.00138735726228167	0	0.00014229305254171	0	0.022553448827861	0.00014229305254171	0.00014229305254171	0	0.239514780690833	0.00014229305254171	0	0	0	0	0	0.0150474903062858	0.00576286862793924	0.17815090178222	0	0	0.000213439578812564	0.000640318736437693	0	0	0	0	0.0352531037672086	0	0	0	0	0	0.000355732631354274	0.00658105368005407	0.00156522357795881	0	0.00234783536693821	0.00014229305254171	0	0.0271779730354665	0.0651346448009676	0	0.0117747500978265	0.00216996905126107	0.000747038525843976	0	0	0.000462452420760556	0.000284586105083419	0.00341503326100103	0.00234783536693821	0.00330831347159475	0.00295258084024048	0.0040197787343033	0	0.0135534132545978	0.00014229305254171	0.0073992387321689	0.000177866315677137	0.0173241791469531	0.00330831347159475	0	0.0149763437800149	0.00316602041905304	0	0.163174558002206	0.00202767599871936	0.000462452420760556	0.00163637010422966	0.0262886414570809	0.00277471452456334	0.00345060652413646	0
X11402.MC107.fastq.gz	0	0	0	4.36528723590012e-05	0	0.000676619521564519	0	0	0	0	0.000436528723590012	0	0	0	0	0	0	0	0	0	0.00980006984459578	0.000960363191898027	0.244805308189279	0	0.00285926313951458	0	0	0.000130958617077004	0	0.000109132180897503	0	0	0	0	0	0.00183342063907805	0.000611140213026017	0	0.000261917234154007	0.623428496595076	0.000261917234154007	8.73057447180024e-05	0	0	8.73057447180024e-05	0	0.000632966649205518	0	0	0	0.000392875851231011	0	0.0131831674524184	0.00517286537454164	0.000545660904487515	0.000174611489436005	0	0	0.00170246202200105	0	0	0	0.00161515627728305	0	0	0	0	0.00266282521389907	0	0.000807578138641523	0.00139689191548804	0	0	0	0	0	0.000261917234154007	0	6.54793085385018e-05	0	0	0	0	0.00449624585297713	0.00870874803562074	0.0035795355334381	0.017395669635062	0	0	0	0.0441985332634887	0	0	0	0	0.00034922297887201	0	0	0	0	0	0	0.00584948489610616	0.000414702287410512
X11402.MC108.fastq.gz	0	0	0.001021827367943	0	0	0	0	0	0	8.51522806619171e-05	0	0.000283840935539724	0	0.0792200051091368	0	0	0.00366154806846243	0.00303709801027504	0.00116374783571287	0	0.0562005052368653	0	0	0.000652834151741364	0.0018449660810082	0	0.000425761403309585	0	0.000198688654877806	0	0	0	0	0.00170304561323834	0	0.00295194572961312	0.00130566830348273	0.000652834151741364	0	0.292867077289887	0.00491044818483722	0	0	0	0	0	0.0784820186767336	0	0	0.000312225029093696	0.000141920467769862	0	0	0	0.00252618432630354	8.51522806619171e-05	0	0	0.0058471232721183	0.000908290993727115	0	0.000113536374215889	0.0360477988135449	0	0	0.0124890011637478	0	0.00857199625329965	0	0.00193011836167012	0	0.0108427237376174	0	0	0	0	0.000170304561323834	0.000255456841985751	0.00136243649059067	0	0	0	0	0	0.0459538474638812	0.0643467400868553	0.01021827367943	0	0	0	0.186597031023814	0	0	0.0178252107518946	0	0.0038034685362323	0.00292356163605915	0.0254037637308053	0.000539297777525475	0	0.00144758877125259	0	0.0121200079475462	0.0165479265419659
X11402.MC110.fastq.gz	0	0	0.00222324440355719	0	0	0	0	0	0	0	0.00195492180312788	0	0	0	0	0	0.00705305121128488	0	0	0	0.0333103342532965	0	0.00341153020545845	0.000958295001533272	0	0	0.000498313400797301	0.00586476540938362	0	0	0	0	0	0	0	0.0430849432689359	0.000651640601042625	0	0.000268322600429316	0.441160686905857	0.010426249616682	0	0.000574977000919963	0	0.0037181846059491	0	0.0249540018399264	0.000728304201165287	0.00904630481447409	0	0	0	0.0442732290708372	0.000191659000306654	0.0016099356025759	0	0	0	0.000651640601042625	0	0	0	0.00452315240723704	0	0	0	0	0.00459981600735971	0	0.000804967801287949	0.0476464274762343	0.00402483900643974	0	0.0139911070223858	0	0.000229990800367985	0	0	0.000344986200551978	0.00199325360318921	0	0.000728304201165287	0	0.0137227844219565	0.108938975774302	0.00141827660226924	0.0645890831033425	0	0	0	0.0625958295001533	0.00137994480220791	0	0.0225390984360626	0	0.000344986200551978	0.00245323520392518	0.000498313400797301	0	0	0.000191659000306654	0	0.00582643360932229	0
X11402.MC111.fastq.gz	0	0.000563395396254762	0.0120191017867683	0	0	0	0	0	0	0	0.00112679079250952	0	0	0	0	0	0.0103825723024092	0	0	0	0.000321940226431293	0.0003487685786339	0.0950528518538391	0	0.0360841337125074	8.04850566078232e-05	0	0	0	0	0	0.00160970113215646	0	0	0	0.0184579063153941	0.000187798465418254	0	0.000214626817620862	0.389306218812041	0	0	0	0	0	0	0.156489778397811	0	0	0	0	0	0	0	0.000375596930836508	0.000107313408810431	0	0	0.069002521865107	0	0	0	0.0344744325803509	0	0	0.00386328271717551	0	0	0.00131458925792778	0	0	0	0	0	0	0	0	0.00126093255352256	0.00442667811343027	0	0	0	0	0.0565541664430971	0.000321940226431293	0.00831678918280839	0	0	0	0	0.0157214143907281	0	0	0.0343939475237431	0	0	0.0020926114718034	0	0	0	0	0	0.0377474915490691	0.00778022213875624
X11402.MC113.fastq.gz	0	0.00135284274983089	0	0	0	0	0	0	0	0	0.000783224749902097	0.00704902274911887	0	0	0.0117483712485315	0	0	0.199366299975079	0	0	0.00352451137455944	0	0.0871159528641105	0.000427213499946598	0.0148812702481398	0	0	0	0	0	0	0.0012104382498487	0	0.00010680337498665	0	0.00217166862472854	0.000427213499946598	0	0	0.423261775072092	0	0	0	0.011071949873616	0	0	0.128448858983944	0.0215030794973121	0.0256328099967959	0.00010680337498665	0	0.0131368151233579	0.00245647762469294	0	0.000284808999964399	7.12022499910997e-05	0	0	0	0	0	7.12022499910997e-05	0.00178005624977749	0	0	0	0	0	0	0	0.0127808038734024	0.0012104382498487	0	0	0	0	0	0	0	0	0	0	0	0	0.000213606749973299	0.00206486524974189	0.0109295453736338	0	0	0	0.00961230374879846	0	0	0	0	0.000249207874968849	0	0	0	0	0	0	0.00494855637438143	0
X11402.MC133.fastq.gz	0	0.000371821640019449	0.000257414981551926	0	0	0	0	8.58049938506421e-05	0	8.58049938506421e-05	0	0	0	0	0	0	0.000371821640019449	0	0	0	0.0184194720132712	0	0.000114406658467523	0.00154448988931156	0.00480507965563596	0.000429024969253211	5.72033292337614e-05	0	0	0	0	0	0	0	0	0.0628950604925207	0	5.72033292337614e-05	0.000200211652318165	0.729771472699711	0	0	0	0	0	0	0.106512599033264	0	0	0.000257414981551926	0	0	0.000114406658467523	0	0.00274575980322055	0	0	0	0.00534851128335669	0	0	0	0.0118696908160055	0	0	0.00040042330463633	0	0	0	0	0	0	0	0	0	0	0.000200211652318165	0	0.00217372651088293	0	0	0	0	0	0	0.0496524897749049	0	0	0	0	0	0	0	0	0	0.00111546492005835	0	0	0	0	0	0	0.000143008323084404	0
X11402.MC148.fastq.gz	0	0	0	0	0	0	0	0	0	0	0.00106301305143802	0	0.000177168841906337	0.0389771452193941	0.000177168841906337	0	0.00177168841906337	0.0224413866414693	0.00578751550227367	0	0.0299415342821709	0	0	0	0.0194295163290616	0	0	0	0	0.000472450245083565	0	0.00141735073525069	0	0.000590562806354456	0	0.161577983818579	0	0	0	0.247032421898069	0.000767731648260792	0	0.00135829445461525	0	0	0	0.109195062894939	0.00596468434418	0.0298824780015355	0	0	0.00295281403177228	0	0	0.00118112561270891	0	0.000472450245083565	0	0.000826787928896238	0	0	0	0.0165948148585602	0	0	0	0	0.0027165889092305	0	0	0	0.213606567058407	0	0	0	0	0	0	0.00253942006732416	0	0	0	0	0	0	0.011397862162641	0.00283470147050139	0	0	0.00100395677080257	0.0318313352625052	0.00377960196066852	0	0	0.000413393964448119	0.00572845922163822	0	0	0.00053150652571901	0	0	0.0114569184432764	0.0121065375302663	0
X11402.MC151.fastq.gz	0	0	0.0128223292717484	0.000177103995466138	0	0	0.00028336639274582	0	0	0	0	0	0.00042504958911873	0.00014168319637291	0	0	0.000106262397279683	0	0	0.00028336639274582	0.0746316236894304	0.00789883819778974	0.00028336639274582	0.00113346557098328	0.00184188155284783	0	0.000602153584584868	0	0	0.000247945593652593	0	0	0.000318787191839048	0	0	0.0190209691130632	0.00116888637007651	7.08415981864551e-05	7.08415981864551e-05	0.302812411448002	0.000106262397279683	0	0.000460470388211958	0	0.00237319353924625	0	0.048561915556815	0.000177103995466138	0.00014168319637291	0	0	0.000354207990932275	0.00279824312836498	0	0.000991782374610371	0.00014168319637291	0.0048880702748654	0.0660597903088694	0.000566732785491641	0	0	0.00028336639274582	0.0115826013034854	0.000177103995466138	0.0352436950977614	0.00113346557098328	0	0.0048880702748654	0	0.00322329271748371	0.0116888637007651	0.0038608671011618	0.00014168319637291	0.00375460470388212	0	0.000106262397279683	0.000991782374610371	0	0.000779257580051006	0	0.00860725417965429	0	0	0.0175332955511476	0.0812198923207708	0.104066307735903	0.028336639274582	0	0.000460470388211958	0	0.0739586285066591	0.0172145083593086	0	0.0347478039104562	0	0.0030816095211108	0	0	0.000247945593652593	0	0	0	0.000708415981864551	0
